34462
16691974	16692138	2	66	87
16691974	16692138	2	67	88
16694577	16694647	2	66	87
16694577	16694720	2	67	88
16695003	16695143	2	67	88
16695241	16695357	2	67	88
16696777	16698155	2	67	88
16697495	16698741	1	58	69
16700313	16700448	2	67	88
16701153	16701311	2	67	88
16702042	16702202	2	67	88
16703992	16704105	2	67	88
16704308	16704476	2	67	88
16725071	16725239	1	68	89
16745350	16745478	1	68	89
16746627	16747738	2	69	90
16746868	16747738	2	69	91
16747054	16747760	1	68	89
16748275	16748548	2	69	90
16748275	16748644	2	69	91
16783411	16784408	2	70	92
16783479	16784408	2	70	93
16799770	16800023	2	70	92
16799770	16800023	2	70	93
16807738	16808082	2	70	92
16807738	16808082	2	70	93
16821606	16821698	2	70	92
16825290	16825410	2	70	93
16827473	16828059	1	71	94
16827550	16828059	1	72	95
16828541	16829208	1	72	95
16828541	16829334	1	71	94
16837521	16837665	1	73	96
16844398	16844524	1	74	97
16844864	16845075	1	74	97
16845918	16846080	1	74	97
16846304	16846356	1	74	97
16855803	16856161	1	75	98
16857618	16860717	2	76	99
16869477	16869625	1	77	100
16870775	16871125	1	77	100
16876217	16876420	2	78	101
16876551	16876901	2	79	102
16897444	16897545	1	80	103
16904218	16904515	2	81	104
16904640	16904695	2	81	104
16914234	16914549	2	82	105
16914930	16914980	2	82	105
16921442	16921752	2	83	106
16922124	16922172	2	83	106
16925951	16926196	2	84	107
16926377	16926443	2	84	107
16933520	16933824	2	85	108
16933948	16934002	2	85	108
16953894	16954089	1	86	109
16955793	16955856	1	86	109
16956216	16956807	1	86	109
16961935	16962875	2	87	110
16962458	16962875	2	87	111
16962459	16962875	2	87	112
16962732	16962875	2	87	113
16963724	16963828	2	87	110
16963724	16963828	2	87	111
16963724	16963828	2	87	112
16963724	16963828	2	87	113
16964765	16964861	2	87	110
16964765	16964861	2	87	111
16964765	16964861	2	87	112
16964765	16964861	2	87	113
16965177	16965267	2	87	110
16965177	16965267	2	87	111
16965177	16965267	2	87	112
16965177	16965267	2	87	113
16966099	16966182	2	87	114
16966099	16966363	2	87	110
16966099	16966363	2	87	111
16966099	16966363	2	87	113
16966099	16967480	2	87	112
16967300	16967444	2	87	115
16968297	16968382	2	87	110
16968297	16968382	2	87	111
16968297	16968382	2	87	112
16968297	16968382	2	87	113
16968297	16968382	2	87	114
16968297	16968382	2	87	115
16969612	16970192	2	87	113
16969942	16970192	2	87	110
16987959	16988115	2	87	112
16987959	16988166	2	87	110
16987959	16988166	2	87	111
16987959	16988166	2	87	113
16991872	16992175	2	87	110
16991872	16992175	2	87	111
16991872	16992175	2	87	112
16991872	16992175	2	87	113
16991872	16992175	2	87	115
17007940	17007998	2	87	111
17007940	17007998	2	87	112
17007940	17007998	2	87	115
17007940	17008113	2	87	113
17007940	17008221	2	87	110
17012403	17012931	1	88	116
17021397	17022041	2	89	117
17022348	17022569	2	89	117
17036569	17037343	1	90	118
17037211	17037343	1	90	119
17037238	17037343	1	90	120
17037285	17037343	1	90	121
17044872	17044999	1	90	118
17044872	17044999	1	90	119
17044872	17044999	1	90	120
17044872	17044999	1	90	121
17044872	17044999	1	91	122
17046345	17046443	1	91	122
17047323	17047425	1	90	118
17047323	17047425	1	90	119
17047323	17047425	1	90	120
17047323	17047425	1	91	122
17047323	17047429	1	90	121
17056376	17056557	1	90	119
17057072	17058791	1	90	118
17058014	17060002	1	90	121
17060594	17060824	1	90	120
17067820	17070674	1	92	123
17080700	17081455	1	93	124
17084953	17085228	1	94	125
17084993	17085228	1	94	126
17084996	17085228	1	94	127
17084999	17085228	1	94	128
17085011	17085228	1	94	129
17085056	17085228	1	94	130
17085091	17085228	1	94	131
17093611	17093938	2	95	133
17097060	17097085	1	94	132
17097061	17097085	1	94	126
17097061	17097085	1	94	127
17097061	17097085	1	94	128
17097061	17097085	1	94	129
17097061	17097085	1	94	131
17097061	17097508	1	94	130
17097796	17097942	1	94	125
17097796	17097942	1	94	126
17097796	17097942	1	94	127
17097796	17097942	1	94	128
17097796	17097942	1	94	131
17097796	17097942	1	94	132
17097855	17097942	1	94	129
17098774	17098886	1	94	125
17098774	17098886	1	94	126
17098774	17098886	1	94	127
17098774	17098886	1	94	128
17098774	17098886	1	94	129
17098774	17098886	1	94	131
17098774	17098886	1	94	132
17099149	17099305	1	94	127
17100354	17100468	1	94	125
17100354	17100480	1	94	128
17100354	17100480	1	94	131
17100354	17100480	1	94	132
17101995	17102042	1	94	126
17101995	17102042	1	94	128
17101995	17102042	1	94	129
17101995	17102042	1	94	131
17101995	17102301	1	94	132
17102138	17102179	1	94	126
17102138	17102301	1	94	128
17102138	17102301	1	94	129
17102138	17102301	1	94	131
17103493	17103575	1	94	129
17103493	17103576	1	94	128
17103493	17103576	1	94	131
17103493	17103576	1	94	132
17104725	17104767	1	94	132
17104725	17104809	1	94	128
17104725	17104809	1	94	131
17105590	17105601	1	94	128
17105590	17105601	1	94	131
17105852	17105953	1	94	128
17107726	17107767	1	94	128
17107726	17107767	1	94	131
17108306	17109819	1	94	131
17108306	17115692	1	94	128
17116296	17121359	2	96	134
17116298	17120142	2	96	135
17121251	17121366	2	96	135
17121529	17122343	1	97	136
17121539	17122038	1	97	137
17121559	17122343	1	97	138
17121561	17122038	1	97	139
17121585	17122038	1	97	140
17121613	17122343	1	97	141
17122568	17122737	1	97	140
17124654	17124770	1	97	136
17124654	17124770	1	97	137
17124654	17124770	1	97	138
17124654	17124770	1	97	139
17124654	17124770	1	97	140
17124654	17125042	1	97	141
17130361	17130442	1	97	140
17130361	17130483	1	97	136
17130361	17130483	1	97	137
17130361	17130483	1	97	138
17130361	17130483	1	97	139
17131614	17132103	1	97	136
17131614	17132104	1	97	137
17131862	17132101	1	97	138
17131862	17132103	1	97	139
17137510	17138356	2	98	142
17137519	17138356	2	98	143
17137521	17138356	2	98	144
17137578	17138356	2	98	145
17137581	17138356	2	98	146
17138549	17138737	2	98	142
17138549	17138737	2	98	143
17138549	17138737	2	98	144
17138549	17138737	2	98	146
17141058	17141232	2	98	142
17141058	17141232	2	98	143
17141058	17141232	2	98	145
17141058	17141232	2	98	146
17141058	17143646	2	98	144
17141392	17141842	2	98	146
17143097	17143130	2	98	142
17143097	17143130	2	98	143
17143097	17143130	2	98	145
17145023	17145116	2	98	142
17145023	17145116	2	98	143
17148447	17148559	2	98	142
17148447	17148559	2	98	143
17148447	17148559	2	98	147
17148448	17148559	2	98	148
17149541	17149744	2	98	142
17149541	17149744	2	98	143
17149541	17149744	2	98	148
17158456	17158985	2	98	147
17158456	17159167	2	98	148
17159125	17159254	2	98	145
17159125	17159276	2	98	143
17159350	17159473	1	99	149
17159351	17159550	1	99	150
17159356	17159836	1	99	151
17165208	17165286	2	98	142
17165268	17165446	1	99	149
17165268	17165446	1	99	150
17165268	17165446	1	99	151
17178789	17179277	2	100	155
17178789	17179759	2	100	154
17178789	17180485	2	100	153
17178789	17181575	2	100	152
17178789	17181575	2	100	156
17178789	17181575	2	100	157
17178789	17181575	2	100	158
17178789	17181575	2	100	159
17178789	17181575	2	100	160
17178789	17181575	2	100	161
17178789	17181575	2	100	162
17178789	17181575	2	100	163
17179300	17181575	2	100	164
17179301	17181575	2	100	165
17179301	17181575	2	100	166
17179303	17181575	2	100	167
17179304	17181575	2	100	168
17179305	17181575	2	100	169
17179314	17180485	2	100	170
17179314	17181575	2	100	171
17179316	17181575	2	100	172
17181086	17181575	2	100	173
17181382	17181575	2	100	174
17181486	17181575	2	100	153
17181486	17181575	2	100	154
17181486	17181575	2	100	155
17181486	17181575	2	100	170
17181819	17182021	2	100	152
17181819	17182021	2	100	153
17181819	17182021	2	100	154
17181819	17182021	2	100	155
17181819	17182021	2	100	156
17181819	17182021	2	100	157
17181819	17182021	2	100	158
17181819	17182021	2	100	159
17181819	17182021	2	100	160
17181819	17182021	2	100	161
17181819	17182021	2	100	162
17181819	17182021	2	100	163
17181819	17182021	2	100	164
17181819	17182021	2	100	165
17181819	17182021	2	100	166
17181819	17182021	2	100	167
17181819	17182021	2	100	168
17181819	17182021	2	100	169
17181819	17182021	2	100	170
17181819	17182021	2	100	171
17181819	17182021	2	100	172
17181819	17182021	2	100	173
17181819	17182021	2	100	174
17182603	17182739	2	100	152
17182603	17182760	2	100	153
17182603	17182760	2	100	154
17182603	17182760	2	100	155
17182603	17182760	2	100	156
17182603	17182760	2	100	157
17182603	17182760	2	100	158
17182603	17182760	2	100	159
17182603	17182760	2	100	160
17182603	17182760	2	100	161
17182603	17182760	2	100	162
17182603	17182760	2	100	163
17182603	17182760	2	100	164
17182603	17182760	2	100	165
17182603	17182760	2	100	166
17182603	17182760	2	100	167
17182603	17182760	2	100	168
17182603	17182760	2	100	169
17182603	17182760	2	100	170
17182603	17182760	2	100	171
17182603	17182760	2	100	172
17182603	17182760	2	100	173
17182603	17182760	2	100	174
17188224	17188446	2	100	175
17188338	17188446	2	100	152
17188338	17188446	2	100	153
17188338	17188446	2	100	154
17188338	17188446	2	100	155
17188338	17188446	2	100	156
17188338	17188446	2	100	157
17188338	17188446	2	100	158
17188338	17188446	2	100	159
17188338	17188446	2	100	160
17188338	17188446	2	100	161
17188338	17188446	2	100	162
17188338	17188446	2	100	163
17188338	17188446	2	100	165
17188338	17188446	2	100	166
17188338	17188446	2	100	167
17188338	17188446	2	100	168
17188338	17188446	2	100	169
17188338	17188446	2	100	171
17188338	17188446	2	100	172
17188338	17188446	2	100	173
17188338	17188446	2	100	174
17188338	17188530	2	100	170
17188338	17189306	2	100	164
17189783	17190031	2	100	176
17189941	17190031	2	100	152
17189941	17190031	2	100	153
17189941	17190031	2	100	154
17189941	17190031	2	100	155
17189941	17190031	2	100	156
17189941	17190031	2	100	157
17189941	17190031	2	100	158
17189941	17190031	2	100	159
17189941	17190031	2	100	160
17189941	17190031	2	100	161
17189941	17190031	2	100	162
17189941	17190031	2	100	163
17189941	17190031	2	100	165
17189941	17190031	2	100	166
17189941	17190031	2	100	167
17189941	17190031	2	100	168
17189941	17190031	2	100	169
17189941	17190031	2	100	172
17189941	17190031	2	100	173
17189941	17190031	2	100	175
17189941	17191809	2	100	174
17191288	17191809	2	100	177
17191594	17191809	2	100	178
17191682	17191809	2	100	152
17191682	17191809	2	100	153
17191682	17191809	2	100	154
17191682	17191809	2	100	155
17191682	17191809	2	100	156
17191682	17191809	2	100	157
17191682	17191809	2	100	158
17191682	17191809	2	100	159
17191682	17191809	2	100	160
17191682	17191809	2	100	161
17191682	17191809	2	100	162
17191682	17191809	2	100	163
17191682	17191809	2	100	165
17191682	17191809	2	100	166
17191682	17191809	2	100	167
17191682	17191809	2	100	168
17191682	17191809	2	100	169
17191682	17191809	2	100	171
17191682	17191809	2	100	172
17191682	17191809	2	100	173
17191682	17191809	2	100	175
17191682	17191809	2	100	176
17192935	17193307	1	101	182
17198598	17198788	2	100	172
17198598	17198790	2	100	176
17198856	17199278	2	100	179
17199162	17199278	2	100	156
17199548	17199594	2	100	179
17199548	17199601	2	100	175
17199548	17199601	2	100	177
17199548	17199624	2	100	171
17199548	17199782	2	100	156
17199548	17199782	2	100	165
17202713	17203772	2	100	180
17203191	17203888	2	100	181
17203562	17203772	2	100	157
17203562	17203772	2	100	158
17203562	17203772	2	100	159
17203562	17203772	2	100	160
17203562	17203772	2	100	161
17203562	17203772	2	100	162
17203562	17203772	2	100	163
17203562	17203772	2	100	166
17203562	17203772	2	100	167
17203562	17203772	2	100	168
17203562	17203772	2	100	169
17203562	17203772	2	100	173
17203562	17203772	2	100	174
17203562	17203772	2	100	178
17203853	17203888	2	100	174
17207070	17207289	2	100	157
17207070	17207289	2	100	158
17207070	17207289	2	100	159
17207070	17207289	2	100	160
17207070	17207289	2	100	161
17207070	17207289	2	100	162
17207070	17207289	2	100	163
17207070	17207289	2	100	166
17207070	17207289	2	100	167
17207070	17207289	2	100	168
17207070	17207289	2	100	169
17207070	17207289	2	100	173
17207070	17207289	2	100	174
17207070	17207289	2	100	178
17207070	17207289	2	100	180
17207070	17207289	2	100	181
17209355	17209597	2	100	168
17209355	17209597	2	100	173
17209355	17209597	2	100	178
17209355	17209684	2	100	167
17209355	17209689	2	100	166
17209355	17209722	2	100	157
17209355	17209722	2	100	160
17209355	17209722	2	100	161
17209355	17209722	2	100	162
17209355	17209722	2	100	163
17209355	17209722	2	100	174
17209355	17209722	2	100	180
17209355	17209722	2	100	181
17209355	17209750	2	100	159
17209355	17209888	2	100	169
17212002	17212577	2	100	160
17212002	17212577	2	100	161
17213515	17213755	1	102	183
17214063	17214154	1	102	183
17219355	17219422	2	100	181
17219355	17219423	2	100	180
17219355	17219433	2	100	173
17219355	17219433	2	100	178
17219355	17219434	2	100	157
17219355	17219434	2	100	158
17219355	17219434	2	100	159
17219355	17219434	2	100	160
17219355	17219434	2	100	166
17219355	17219586	2	100	174
17221726	17221988	2	100	167
17221726	17222100	2	100	161
17221726	17222100	2	100	163
17221726	17222100	2	100	168
17230162	17230288	2	100	161
17256267	17256877	2	100	163
17256858	17258305	2	103	184
17258163	17258234	2	100	163
17258167	17258234	2	100	162
17260789	17261044	2	103	184
17266522	17266732	2	103	184
17329033	17329231	1	104	185
17352880	17353176	2	105	186
17359948	17360022	1	106	187
17369459	17369908	1	106	188
17369459	17369908	1	106	189
17418696	17419827	1	107	193
17424387	17424774	2	108	194
17428272	17428539	1	106	190
17477092	17477158	1	106	191
17477587	17477681	1	106	187
17477587	17477681	1	106	188
17477587	17477681	1	106	189
17477587	17477681	1	106	190
17477587	17477681	1	106	191
17497402	17497585	1	106	187
17497402	17497585	1	106	188
17497402	17497585	1	106	189
17497402	17497585	1	106	190
17497402	17497585	1	106	191
17499409	17499457	1	106	190
17499409	17499548	1	106	187
17499409	17499548	1	106	188
17499409	17499548	1	106	189
17499409	17499548	1	106	191
17500630	17500734	1	106	187
17500630	17500734	1	106	188
17500630	17500734	1	106	189
17500630	17500734	1	106	191
17503081	17503130	1	106	187
17503081	17503130	1	106	188
17503081	17503130	1	106	189
17503081	17503130	1	106	191
17504846	17505015	1	106	187
17504846	17505015	1	106	188
17504846	17505015	1	106	189
17504846	17505015	1	106	191
17511812	17511895	1	106	187
17511812	17511895	1	106	188
17511812	17511895	1	106	189
17511812	17511895	1	106	191
17518675	17519028	2	109	195
17521513	17522526	2	110	196
17524117	17524270	1	106	187
17524117	17524270	1	106	188
17524117	17524270	1	106	191
17524117	17524326	1	106	189
17527332	17527449	2	110	196
17529857	17529890	2	110	196
17534743	17534746	1	106	189
17537102	17537231	1	106	187
17537102	17537231	1	106	188
17537102	17537231	1	106	189
17537102	17537231	1	106	191
17538519	17538556	1	106	187
17538519	17538556	1	106	188
17538519	17538556	1	106	189
17538519	17538556	1	106	191
17538639	17538730	1	106	187
17538639	17538730	1	106	188
17538639	17538730	1	106	189
17538639	17538730	1	106	191
17538992	17539118	1	106	187
17538992	17539118	1	106	188
17538992	17539118	1	106	189
17538992	17539118	1	106	191
17540411	17540799	1	106	187
17540411	17540799	1	106	188
17540411	17540799	1	106	189
17540411	17540799	1	106	191
17541838	17541966	1	106	187
17541838	17541966	1	106	188
17541838	17541966	1	106	189
17541838	17541966	1	106	191
17542156	17543002	1	106	187
17542156	17543002	1	106	188
17542156	17543002	1	106	189
17542156	17543002	1	106	191
17542880	17542987	2	110	196
17545926	17546050	2	110	196
17548147	17549563	1	106	188
17548147	17549563	1	106	189
17548147	17549563	1	106	191
17548150	17549563	1	106	187
17548998	17549563	1	106	192
17550242	17550408	1	106	192
17552030	17552141	1	106	187
17552030	17552141	1	106	188
17552030	17552141	1	106	189
17552030	17552141	1	106	191
17552030	17552141	1	106	192
17552834	17558148	1	106	191
17552834	17558150	1	106	187
17552834	17558150	1	106	188
17552834	17558150	1	106	189
17552834	17558150	1	106	192
17563449	17563712	1	111	197
17563463	17563712	1	111	198
17563497	17563712	1	111	199
17563588	17563712	1	111	200
17569700	17569985	1	111	201
17569706	17569795	1	111	202
17569923	17569985	1	111	199
17569923	17569985	1	111	200
17569923	17570255	1	111	198
17569923	17570392	1	111	202
17569977	17570077	2	110	196
17579744	17579963	1	111	197
17579744	17579963	1	111	199
17579744	17579963	1	111	201
17579744	17581158	1	111	200
17580156	17580330	2	112	203
17580313	17580330	2	112	204
17581036	17581158	1	111	197
17581036	17581158	1	111	199
17581036	17581158	1	111	201
17581333	17581547	2	112	203
17581333	17581547	2	112	204
17581357	17581412	1	111	197
17581357	17581412	1	111	199
17581357	17581412	1	111	201
17581357	17582207	1	111	200
17582250	17582371	2	112	203
17582562	17582652	1	111	197
17582562	17582652	1	111	199
17582562	17582652	1	111	201
17583415	17583483	1	111	201
17583415	17583533	1	111	197
17583415	17583533	1	111	199
17585264	17585385	2	112	204
17587135	17587300	1	111	197
17587135	17587300	1	111	199
17587866	17588017	2	112	204
17587866	17589191	2	112	203
17587924	17588078	1	111	197
17587924	17588078	1	111	199
17589589	17589664	1	111	197
17589589	17589664	1	111	199
17590094	17590880	1	111	197
17590094	17590994	1	111	199
17592135	17592735	2	113	205
17592168	17592735	2	113	206
17592408	17592735	2	113	207
17592668	17592735	2	113	208
17594528	17594615	2	113	205
17594528	17594615	2	113	206
17594528	17594615	2	113	207
17594528	17595291	2	113	208
17594538	17594615	2	113	209
17598000	17598287	2	113	210
17598193	17598287	2	113	205
17598193	17598287	2	113	206
17598193	17598287	2	113	207
17598193	17598287	2	113	209
17600026	17600094	2	113	205
17600026	17600094	2	113	206
17600026	17600094	2	113	207
17600026	17600094	2	113	209
17600026	17600094	2	113	210
17600679	17601180	2	113	211
17601091	17601180	2	113	205
17601091	17601180	2	113	207
17601091	17601180	2	113	209
17601091	17601180	2	113	210
17612613	17612877	2	113	212
17612811	17612877	2	113	205
17612811	17612877	2	113	206
17612811	17612877	2	113	207
17612811	17612877	2	113	209
17612811	17612877	2	113	210
17612811	17612877	2	113	211
17612975	17613319	2	113	213
17613210	17613319	2	113	205
17613210	17613319	2	113	206
17613210	17613319	2	113	207
17613210	17613319	2	113	209
17613210	17613319	2	113	210
17613210	17613319	2	113	211
17613210	17613319	2	113	212
17619033	17619126	2	113	209
17619460	17619525	2	113	205
17619460	17619525	2	113	206
17619460	17619525	2	113	209
17619460	17619525	2	113	212
17619460	17619525	2	113	213
17619460	17619527	2	113	210
17619460	17619527	2	113	211
17628602	17628732	2	113	209
17628602	17628746	2	113	206
17628602	17628747	2	113	212
17628602	17628748	2	113	205
17628602	17628748	2	113	207
17628602	17628748	2	113	213
17628854	17628905	1	114	214
17628915	17629004	1	114	215
17638101	17638699	1	114	214
17638101	17638699	1	114	215
17638583	17638885	1	114	216
17638583	17638885	1	114	217
17638583	17638885	1	114	218
17638583	17638885	1	114	219
17638583	17638885	1	114	220
17638583	17638885	1	114	221
17638583	17638885	1	114	222
17638740	17638885	1	114	223
17638756	17638885	1	114	224
